Hour_of_Day,Cash_Type,Money,Coffee_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time,Coffe_Percentage,is_weekend,is_Weekday
14,card,18.12,Espresso,Afternoon,Monday,August,1,8,2024-08-12,14:04:03.399000,3.636876233436707,False,True
14,card,27.92,Americano with Milk,Afternoon,Monday,August,1,8,2024-08-12,14:05:06.931000,22.808006766281363,False,True
15,card,27.92,Americano with Milk,Afternoon,Monday,August,1,8,2024-08-12,15:33:33.110000,22.808006766281363,False,True
18,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-12,18:05:04.830000,22.808006766281363,False,True
21,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-12,21:25:49.351000,22.808006766281363,False,True
21,card,32.82,Latte,Night,Monday,August,1,8,2024-08-12,21:37:38.041000,21.341979137299123,False,True
22,card,32.82,Cappuccino,Night,Monday,August,1,8,2024-08-12,22:58:20.072000,13.701719763180154,False,True
22,card,32.82,Cappuccino,Night,Monday,August,1,8,2024-08-12,22:59:18.544000,13.701719763180154,False,True
8,card,27.92,Americano with Milk,Morning,Tuesday,August,2,8,2024-08-13,08:44:30.187000,22.808006766281363,False,True
9,card,27.92,Americano with Milk,Morning,Tuesday,August,2,8,2024-08-13,09:14:21.598000,22.808006766281363,False,True
9,card,27.92,Americano with Milk,Morning,Tuesday,August,2,8,2024-08-13,09:45:56.370000,22.808006766281363,False,True
10,card,23.02,Cortado,Morning,Tuesday,August,2,8,2024-08-13,10:42:08.773000,8.091344798421202,False,True
11,card,32.82,Latte,Morning,Tuesday,August,2,8,2024-08-13,11:59:47.612000,21.341979137299123,False,True
13,card,27.92,Americano with Milk,Afternoon,Tuesday,August,2,8,2024-08-13,13:01:41.487000,22.808006766281363,False,True
14,card,32.82,Latte,Afternoon,Tuesday,August,2,8,2024-08-13,14:45:39.689000,21.341979137299123,False,True
15,card,32.82,Cappuccino,Afternoon,Tuesday,August,2,8,2024-08-13,15:47:56.703000,13.701719763180154,False,True
15,card,27.92,Americano with Milk,Afternoon,Tuesday,August,2,8,2024-08-13,15:55:29.579000,22.808006766281363,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-13,20:29:34.531000,21.341979137299123,False,True
20,card,32.82,Cocoa,Night,Tuesday,August,2,8,2024-08-13,20:30:37.150000,6.73808852551452,False,True
20,card,32.82,Cappuccino,Night,Tuesday,August,2,8,2024-08-13,20:44:22.991000,13.701719763180154,False,True
21,card,23.02,Cortado,Night,Tuesday,August,2,8,2024-08-13,21:00:44.688000,8.091344798421202,False,True
7,card,32.82,Latte,Morning,Wednesday,August,3,8,2024-08-14,07:35:48.103000,21.341979137299123,False,True
7,card,32.82,Cappuccino,Morning,Wednesday,August,3,8,2024-08-14,07:36:55.599000,13.701719763180154,False,True
10,card,23.02,Cortado,Morning,Wednesday,August,3,8,2024-08-14,10:09:29.125000,8.091344798421202,False,True
11,card,18.12,Espresso,Morning,Wednesday,August,3,8,2024-08-14,11:39:07.882000,3.636876233436707,False,True
12,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-14,12:49:16.951000,15.90076120665351,False,True
12,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-14,12:51:04.870000,15.90076120665351,False,True
15,card,32.82,Latte,Afternoon,Wednesday,August,3,8,2024-08-14,15:21:27.260000,21.341979137299123,False,True
17,card,23.02,Americano,Night,Wednesday,August,3,8,2024-08-14,17:24:22.788000,15.90076120665351,False,True
18,card,23.02,Cortado,Night,Wednesday,August,3,8,2024-08-14,18:10:03.723000,8.091344798421202,False,True
18,card,27.92,Americano with Milk,Night,Wednesday,August,3,8,2024-08-14,18:59:18.279000,22.808006766281363,False,True
19,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-14,19:34:51.731000,21.341979137299123,False,True
19,card,23.02,Cortado,Night,Wednesday,August,3,8,2024-08-14,19:35:48.545000,8.091344798421202,False,True
21,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-14,21:41:33.021000,21.341979137299123,False,True
9,card,23.02,Cortado,Morning,Thursday,August,4,8,2024-08-15,09:36:11.153000,8.091344798421202,False,True
9,card,32.82,Cappuccino,Morning,Thursday,August,4,8,2024-08-15,09:37:02.172000,13.701719763180154,False,True
9,card,32.82,Hot Chocolate,Morning,Thursday,August,4,8,2024-08-15,09:38:04.903000,7.78122356921342,False,True
9,card,32.82,Latte,Morning,Thursday,August,4,8,2024-08-15,09:38:49.735000,21.341979137299123,False,True
12,card,32.82,Latte,Afternoon,Thursday,August,4,8,2024-08-15,12:38:37.563000,21.341979137299123,False,True
13,card,32.82,Latte,Afternoon,Thursday,August,4,8,2024-08-15,13:48:13.601000,21.341979137299123,False,True
14,card,23.02,Americano,Afternoon,Thursday,August,4,8,2024-08-15,14:17:48.183000,15.90076120665351,False,True
14,card,18.12,Espresso,Afternoon,Thursday,August,4,8,2024-08-15,14:18:50.777000,3.636876233436707,False,True
17,card,27.92,Americano with Milk,Night,Thursday,August,4,8,2024-08-15,17:53:52.225000,22.808006766281363,False,True
19,card,32.82,Hot Chocolate,Night,Thursday,August,4,8,2024-08-15,19:10:58.222000,7.78122356921342,False,True
19,card,27.92,Americano with Milk,Night,Thursday,August,4,8,2024-08-15,19:11:54.036000,22.808006766281363,False,True
19,card,27.92,Americano with Milk,Night,Thursday,August,4,8,2024-08-15,19:41:30.244000,22.808006766281363,False,True
19,card,23.02,Americano,Night,Thursday,August,4,8,2024-08-15,19:42:37.987000,15.90076120665351,False,True
20,card,32.82,Cappuccino,Night,Thursday,August,4,8,2024-08-15,20:40:41.516000,13.701719763180154,False,True
21,card,18.12,Espresso,Night,Thursday,August,4,8,2024-08-15,21:35:20.080000,3.636876233436707,False,True
21,card,27.92,Americano with Milk,Night,Thursday,August,4,8,2024-08-15,21:36:11.033000,22.808006766281363,False,True
12,card,32.82,Latte,Afternoon,Friday,August,5,8,2024-08-16,12:29:16.732000,21.341979137299123,False,True
12,card,23.02,Americano,Afternoon,Friday,August,5,8,2024-08-16,12:54:17.452000,15.90076120665351,False,True
13,card,27.92,Americano with Milk,Afternoon,Friday,August,5,8,2024-08-16,13:36:12.798000,22.808006766281363,False,True
15,card,18.12,Espresso,Afternoon,Friday,August,5,8,2024-08-16,15:18:51.737000,3.636876233436707,False,True
15,card,18.12,Espresso,Afternoon,Friday,August,5,8,2024-08-16,15:19:39.274000,3.636876233436707,False,True
9,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-17,09:16:53.491000,22.808006766281363,True,True
9,card,32.82,Cappuccino,Morning,Saturday,August,6,8,2024-08-17,09:18:08.983000,13.701719763180154,True,True
10,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-17,10:53:41.327000,22.808006766281363,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-17,11:58:41.649000,8.091344798421202,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-17,11:59:28.298000,8.091344798421202,True,True
13,card,27.92,Americano with Milk,Afternoon,Saturday,August,6,8,2024-08-17,13:18:40.184000,22.808006766281363,True,True
16,card,23.02,Cortado,Afternoon,Saturday,August,6,8,2024-08-17,16:31:54.837000,8.091344798421202,True,True
16,card,32.82,Latte,Afternoon,Saturday,August,6,8,2024-08-17,16:33:48.977000,21.341979137299123,True,True
18,card,32.82,Cappuccino,Night,Saturday,August,6,8,2024-08-17,18:48:58.852000,13.701719763180154,True,True
21,card,27.92,Americano with Milk,Night,Saturday,August,6,8,2024-08-17,21:18:56.806000,22.808006766281363,True,True
22,card,32.82,Latte,Night,Saturday,August,6,8,2024-08-17,22:42:39.351000,21.341979137299123,True,True
8,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-18,08:09:42.601000,13.701719763180154,True,True
8,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-18,08:32:05.597000,13.701719763180154,True,True
8,card,23.02,Cortado,Morning,Sunday,August,7,8,2024-08-18,08:41:06.249000,8.091344798421202,True,True
8,card,27.92,Americano with Milk,Morning,Sunday,August,7,8,2024-08-18,08:56:01.292000,22.808006766281363,True,True
12,card,32.82,Cappuccino,Afternoon,Sunday,August,7,8,2024-08-18,12:31:40.892000,13.701719763180154,True,True
14,card,27.92,Americano with Milk,Afternoon,Sunday,August,7,8,2024-08-18,14:30:21.605000,22.808006766281363,True,True
18,card,27.92,Americano with Milk,Night,Sunday,August,7,8,2024-08-18,18:24:10.776000,22.808006766281363,True,True
18,card,27.92,Americano with Milk,Night,Sunday,August,7,8,2024-08-18,18:26:03.786000,22.808006766281363,True,True
18,card,23.02,Americano,Night,Sunday,August,7,8,2024-08-18,18:27:17.553000,15.90076120665351,True,True
18,card,23.02,Americano,Night,Sunday,August,7,8,2024-08-18,18:28:13.069000,15.90076120665351,True,True
15,card,27.92,Americano with Milk,Afternoon,Monday,August,1,8,2024-08-19,15:09:48.982000,22.808006766281363,False,True
15,card,27.92,Americano with Milk,Afternoon,Monday,August,1,8,2024-08-19,15:10:51.212000,22.808006766281363,False,True
21,card,32.82,Latte,Night,Monday,August,1,8,2024-08-19,21:21:12.081000,21.341979137299123,False,True
21,card,32.82,Cocoa,Night,Monday,August,1,8,2024-08-19,21:31:57.036000,6.73808852551452,False,True
8,card,23.02,Cortado,Morning,Tuesday,August,2,8,2024-08-20,08:27:16.408000,8.091344798421202,False,True
8,card,32.82,Latte,Morning,Tuesday,August,2,8,2024-08-20,08:29:14.916000,21.341979137299123,False,True
8,card,18.12,Espresso,Morning,Tuesday,August,2,8,2024-08-20,08:49:47.474000,3.636876233436707,False,True
8,card,23.02,Cortado,Morning,Tuesday,August,2,8,2024-08-20,08:50:36.343000,8.091344798421202,False,True
9,card,27.92,Americano with Milk,Morning,Tuesday,August,2,8,2024-08-20,09:14:54.885000,22.808006766281363,False,True
11,card,23.02,Americano,Morning,Tuesday,August,2,8,2024-08-20,11:09:55.575000,15.90076120665351,False,True
11,card,23.02,Americano,Morning,Tuesday,August,2,8,2024-08-20,11:11:39.083000,15.90076120665351,False,True
11,card,23.02,Americano,Morning,Tuesday,August,2,8,2024-08-20,11:12:31.181000,15.90076120665351,False,True
11,card,32.82,Latte,Morning,Tuesday,August,2,8,2024-08-20,11:42:20,21.341979137299123,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-20,20:42:40.873000,21.341979137299123,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-20,20:44:14.852000,21.341979137299123,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-20,20:45:12.346000,21.341979137299123,False,True
20,card,32.82,Latte,Night,Tuesday,August,2,8,2024-08-20,20:46:03.989000,21.341979137299123,False,True
7,card,27.92,Americano with Milk,Morning,Wednesday,August,3,8,2024-08-21,07:59:13.098000,22.808006766281363,False,True
8,card,23.02,Cortado,Morning,Wednesday,August,3,8,2024-08-21,08:40:27.393000,8.091344798421202,False,True
10,card,23.02,Americano,Morning,Wednesday,August,3,8,2024-08-21,10:13:32.404000,15.90076120665351,False,True
10,card,27.92,Americano with Milk,Morning,Wednesday,August,3,8,2024-08-21,10:38:44.527000,22.808006766281363,False,True
11,card,23.02,Cortado,Morning,Wednesday,August,3,8,2024-08-21,11:51:41.439000,8.091344798421202,False,True
13,card,32.82,Latte,Afternoon,Wednesday,August,3,8,2024-08-21,13:17:10.750000,21.341979137299123,False,True
19,card,32.82,Latte,Night,Wednesday,August,3,8,2024-08-21,19:42:03.523000,21.341979137299123,False,True
9,card,23.02,Cortado,Morning,Thursday,August,4,8,2024-08-22,09:22:26.297000,8.091344798421202,False,True
10,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-22,10:09:23.470000,22.808006766281363,False,True
10,card,27.92,Americano with Milk,Morning,Thursday,August,4,8,2024-08-22,10:47:59.356000,22.808006766281363,False,True
14,card,32.82,Latte,Afternoon,Thursday,August,4,8,2024-08-22,14:16:12.066000,21.341979137299123,False,True
14,card,32.82,Latte,Afternoon,Thursday,August,4,8,2024-08-22,14:26:58.298000,21.341979137299123,False,True
15,card,32.82,Cappuccino,Afternoon,Thursday,August,4,8,2024-08-22,15:07:07.427000,13.701719763180154,False,True
15,card,23.02,Americano,Afternoon,Thursday,August,4,8,2024-08-22,15:27:27.317000,15.90076120665351,False,True
7,card,32.82,Latte,Morning,Friday,August,5,8,2024-08-23,07:43:16.127000,21.341979137299123,False,True
8,card,23.02,Cortado,Morning,Friday,August,5,8,2024-08-23,08:21:48.054000,8.091344798421202,False,True
8,card,32.82,Latte,Morning,Friday,August,5,8,2024-08-23,08:22:56.567000,21.341979137299123,False,True
8,card,23.02,Americano,Morning,Friday,August,5,8,2024-08-23,08:33:38.712000,15.90076120665351,False,True
8,card,23.02,Americano,Morning,Friday,August,5,8,2024-08-23,08:34:35.002000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Friday,August,5,8,2024-08-23,09:14:52.024000,22.808006766281363,False,True
10,card,32.82,Cocoa,Morning,Friday,August,5,8,2024-08-23,10:10:58.704000,6.73808852551452,False,True
10,card,23.02,Americano,Morning,Friday,August,5,8,2024-08-23,10:11:55.469000,15.90076120665351,False,True
10,card,23.02,Cortado,Morning,Friday,August,5,8,2024-08-23,10:39:12.279000,8.091344798421202,False,True
11,card,32.82,Hot Chocolate,Morning,Friday,August,5,8,2024-08-23,11:12:59.387000,7.78122356921342,False,True
13,card,23.02,Americano,Afternoon,Friday,August,5,8,2024-08-23,13:24:54.748000,15.90076120665351,False,True
15,card,23.02,Americano,Afternoon,Friday,August,5,8,2024-08-23,15:28:52.779000,15.90076120665351,False,True
19,card,32.82,Latte,Night,Friday,August,5,8,2024-08-23,19:48:02.807000,21.341979137299123,False,True
8,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-24,08:13:42.270000,8.091344798421202,True,True
8,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-24,08:14:47.637000,8.091344798421202,True,True
8,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-24,08:44:11.575000,8.091344798421202,True,True
10,card,18.12,Espresso,Morning,Saturday,August,6,8,2024-08-24,10:18:09.485000,3.636876233436707,True,True
10,card,18.12,Espresso,Morning,Saturday,August,6,8,2024-08-24,10:18:52.263000,3.636876233436707,True,True
10,card,23.02,Americano,Morning,Saturday,August,6,8,2024-08-24,10:19:49.243000,15.90076120665351,True,True
8,card,23.02,Cortado,Morning,Sunday,August,7,8,2024-08-25,08:14:37.382000,8.091344798421202,True,True
8,card,23.02,Americano,Morning,Sunday,August,7,8,2024-08-25,08:26:27.671000,15.90076120665351,True,True
8,card,23.02,Americano,Morning,Sunday,August,7,8,2024-08-25,08:27:36.405000,15.90076120665351,True,True
9,card,32.82,Cappuccino,Morning,Sunday,August,7,8,2024-08-25,09:24:22.265000,13.701719763180154,True,True
12,card,32.82,Cappuccino,Afternoon,Sunday,August,7,8,2024-08-25,12:41:42.703000,13.701719763180154,True,True
14,card,32.82,Latte,Afternoon,Sunday,August,7,8,2024-08-25,14:53:02.699000,21.341979137299123,True,True
8,card,23.02,Cortado,Morning,Monday,August,1,8,2024-08-26,08:11:47.295000,8.091344798421202,False,True
8,card,23.02,Americano,Morning,Monday,August,1,8,2024-08-26,08:16:09.611000,15.90076120665351,False,True
8,card,23.02,Americano,Morning,Monday,August,1,8,2024-08-26,08:17:23.209000,15.90076120665351,False,True
9,card,27.92,Americano with Milk,Morning,Monday,August,1,8,2024-08-26,09:21:36.706000,22.808006766281363,False,True
10,card,32.82,Latte,Morning,Monday,August,1,8,2024-08-26,10:37:44.464000,21.341979137299123,False,True
10,card,32.82,Cappuccino,Morning,Monday,August,1,8,2024-08-26,10:38:49.037000,13.701719763180154,False,True
12,card,23.02,Americano,Afternoon,Monday,August,1,8,2024-08-26,12:45:13.158000,15.90076120665351,False,True
12,card,23.02,Americano,Afternoon,Monday,August,1,8,2024-08-26,12:46:23.644000,15.90076120665351,False,True
18,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-26,18:53:27.790000,22.808006766281363,False,True
18,card,32.82,Latte,Night,Monday,August,1,8,2024-08-26,18:54:31.291000,21.341979137299123,False,True
22,card,27.92,Americano with Milk,Night,Monday,August,1,8,2024-08-26,22:55:39.905000,22.808006766281363,False,True
10,card,32.82,Latte,Morning,Tuesday,August,2,8,2024-08-27,10:04:04.563000,21.341979137299123,False,True
12,card,27.92,Americano with Milk,Afternoon,Wednesday,August,3,8,2024-08-28,12:08:18.772000,22.808006766281363,False,True
12,card,32.82,Cappuccino,Afternoon,Wednesday,August,3,8,2024-08-28,12:10:04.139000,13.701719763180154,False,True
12,card,23.02,Americano,Afternoon,Wednesday,August,3,8,2024-08-28,12:35:06.944000,15.90076120665351,False,True
13,card,27.92,Americano with Milk,Afternoon,Wednesday,August,3,8,2024-08-28,13:48:35.199000,22.808006766281363,False,True
7,card,23.02,Americano,Morning,Thursday,August,4,8,2024-08-29,07:29:30.319000,15.90076120665351,False,True
17,card,32.82,Latte,Night,Friday,August,5,8,2024-08-30,17:13:30.487000,21.341979137299123,False,True
17,card,27.92,Americano with Milk,Night,Friday,August,5,8,2024-08-30,17:14:32.791000,22.808006766281363,False,True
17,card,27.92,Americano with Milk,Night,Friday,August,5,8,2024-08-30,17:15:35.449000,22.808006766281363,False,True
9,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-31,09:08:32.487000,8.091344798421202,True,True
10,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-31,10:02:08.193000,22.808006766281363,True,True
10,card,18.12,Espresso,Morning,Saturday,August,6,8,2024-08-31,10:22:26.877000,3.636876233436707,True,True
11,card,27.92,Americano with Milk,Morning,Saturday,August,6,8,2024-08-31,11:29:54.571000,22.808006766281363,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-31,11:33:39.916000,8.091344798421202,True,True
11,card,23.02,Cortado,Morning,Saturday,August,6,8,2024-08-31,11:34:32.934000,8.091344798421202,True,True
9,card,23.02,Cortado,Morning,Sunday,September,7,9,2024-09-01,09:34:15.229000,8.091344798421202,True,True
12,card,32.82,Cappuccino,Afternoon,Sunday,September,7,9,2024-09-01,12:11:24.745000,13.701719763180154,True,True
12,card,27.92,Americano with Milk,Afternoon,Sunday,September,7,9,2024-09-01,12:30:08.620000,22.808006766281363,True,True
12,card,23.02,Americano,Afternoon,Sunday,September,7,9,2024-09-01,12:32:22.007000,15.90076120665351,True,True
12,card,27.92,Americano with Milk,Afternoon,Sunday,September,7,9,2024-09-01,12:50:17.448000,22.808006766281363,True,True
13,card,32.82,Latte,Afternoon,Sunday,September,7,9,2024-09-01,13:57:33.948000,21.341979137299123,True,True
14,card,27.92,Americano with Milk,Afternoon,Sunday,September,7,9,2024-09-01,14:44:04.027000,22.808006766281363,True,True
17,card,32.82,Latte,Night,Sunday,September,7,9,2024-09-01,17:20:46.327000,21.341979137299123,True,True
17,card,32.82,Latte,Night,Sunday,September,7,9,2024-09-01,17:23:13.869000,21.341979137299123,True,True
17,card,32.82,Latte,Night,Sunday,September,7,9,2024-09-01,17:24:49.689000,21.341979137299123,True,True
8,card,32.82,Latte,Morning,Monday,September,1,9,2024-09-02,08:24:39.805000,21.341979137299123,False,True
8,card,27.92,Americano with Milk,Morning,Monday,September,1,9,2024-09-02,08:50:17.646000,22.808006766281363,False,True
